Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
1,33,1,28.0,0,0,1,2630.0,124.0,130,1
0,21,1,36.0,1,0,0,33089.0,152.0,275,0
1,63,1,28.0,1,1,0,45819.0,26.0,251,0
0,71,1,28.0,1,1,0,55118.0,26.0,232,0
0,21,1,15.0,1,0,0,36886.0,160.0,57,0
1,61,1,28.0,1,1,0,34438.0,124.0,165,0
0,25,1,45.0,1,0,0,21392.0,152.0,190,0
0,61,1,28.0,1,1,0,37509.0,26.0,285,0
1,74,1,46.0,1,1,0,53356.0,124.0,62,0
0,42,1,35.0,0,2,1,27162.0,157.0,31,0
0,26,1,50.0,1,0,0,44271.0,152.0,156,0
1,40,1,28.0,0,1,1,37904.0,26.0,178,0
0,51,1,8.0,0,1,1,32292.0,124.0,96,0
1,23,1,50.0,1,0,0,40852.0,152.0,80,0
1,21,1,46.0,0,0,1,21884.0,152.0,185,0
1,41,1,8.0,0,1,1,40097.0,124.0,177,0
1,53,1,28.0,0,2,1,32984.0,26.0,90,0
0,23,1,45.0,0,0,0,23725.0,152.0,80,0
1,73,1,50.0,0,1,1,60340.0,8.0,11,0
0,25,1,33.0,1,0,0,23784.0,152.0,228,0
0,21,1,36.0,0,0,0,28413.0,152.0,150,0
1,23,1,14.0,1,0,0,27681.0,152.0,261,0
1,57,1,28.0,1,1,0,28883.0,26.0,207,0
1,42,1,28.0,0,1,1,41263.0,26.0,16,0
1,26,1,21.0,1,0,0,20191.0,152.0,118,0
0,23,1,37.0,1,0,0,37977.0,152.0,191,0
0,24,1,16.0,0,0,1,20373.0,152.0,101,0
0,27,1,41.0,1,1,0,33052.0,124.0,73,0
1,67,1,8.0,0,1,0,40169.0,124.0,41,0
0,22,1,35.0,0,0,1,23533.0,160.0,138,0
0,22,1,13.0,1,0,0,24993.0,152.0,223,0
1,65,1,14.0,0,1,0,22368.0,26.0,190,0
0,46,1,21.0,1,1,0,28836.0,26.0,94,0
0,28,1,41.0,1,0,0,36147.0,152.0,118,0
0,22,1,30.0,1,0,0,27074.0,152.0,146,0
1,44,1,8.0,1,1,0,36357.0,4.0,240,0
1,25,1,28.0,1,0,0,59823.0,152.0,26,0
1,47,1,33.0,0,1,1,23632.0,124.0,209,0
0,70,1,28.0,1,1,0,34413.0,26.0,243,0
1,23,1,30.0,1,0,0,38975.0,152.0,288,0
0,22,1,41.0,1,0,0,43066.0,152.0,66,0
0,41,1,46.0,1,1,0,25677.0,152.0,25,0
0,28,1,11.0,1,0,0,28868.0,160.0,72,0
1,45,1,8.0,1,1,0,49518.0,124.0,110,0
1,44,1,48.0,1,1,0,2630.0,124.0,278,0
0,23,1,8.0,1,0,0,44873.0,152.0,30,0
1,74,1,3.0,1,1,0,20079.0,26.0,120,0
1,21,1,28.0,0,0,1,2630.0,157.0,260,0
0,51,1,28.0,0,1,1,69856.0,122.0,177,0
1,47,1,35.0,0,1,1,33501.0,124.0,127,0
1,55,1,3.0,0,1,1,2630.0,26.0,273,0
1,24,1,8.0,1,0,0,54942.0,152.0,171,0
1,56,1,28.0,0,1,1,60372.0,124.0,251,0
0,24,1,8.0,0,0,1,35449.0,151.0,217,0
1,49,1,45.0,1,1,0,2630.0,124.0,105,0
0,31,1,8.0,1,0,0,52280.0,152.0,73,0
0,21,1,36.0,0,0,1,28930.0,160.0,100,0
0,25,1,36.0,1,0,0,30927.0,152.0,260,0
1,32,1,45.0,0,1,1,31206.0,124.0,20,1
0,28,1,35.0,1,0,0,24261.0,152.0,156,0
0,23,1,7.0,0,0,1,2630.0,152.0,190,0
1,41,1,28.0,0,1,1,34026.0,26.0,228,0
0,47,1,28.0,0,1,1,38307.0,26.0,39,0
0,42,1,28.0,0,1,1,55062.0,26.0,113,1
1,21,1,8.0,0,0,1,56317.0,160.0,181,0
1,27,1,46.0,0,1,1,2630.0,156.0,89,0
0,22,1,23.0,0,0,1,26475.0,160.0,66,0
1,72,1,28.0,1,1,0,47335.0,26.0,24,0
0,26,1,5.0,1,0,0,2630.0,152.0,287,0
0,67,1,28.0,0,1,1,25965.0,122.0,237,0
1,53,1,28.0,0,2,1,44124.0,124.0,226,0
1,25,1,46.0,1,0,0,40329.0,160.0,63,0
1,24,1,15.0,1,0,0,38170.0,152.0,21,0
1,25,1,50.0,1,0,0,39016.0,152.0,292,0
1,35,1,8.0,0,1,1,2630.0,156.0,25,0
0,30,1,28.0,1,0,0,59141.0,152.0,122,0
0,60,1,28.0,0,1,1,2630.0,26.0,63,0
1,36,1,41.0,1,1,0,32021.0,26.0,145,0
0,44,1,8.0,1,1,0,41820.0,26.0,285,0
0,43,1,28.0,1,1,0,41987.0,124.0,120,0
1,76,1,15.0,1,1,0,33836.0,26.0,107,0
1,21,1,8.0,1,0,0,41056.0,160.0,145,0
0,25,1,36.0,0,0,1,52365.0,152.0,271,0
0,23,1,2.0,0,0,1,29021.0,124.0,264,0
0,29,1,28.0,1,0,0,27955.0,152.0,162,0
1,29,1,33.0,1,1,0,52946.0,124.0,218,0
1,38,1,46.0,1,1,1,2630.0,156.0,127,0
1,53,1,8.0,0,1,1,43046.0,26.0,203,1
1,43,1,28.0,0,1,1,45809.0,124.0,276,0
0,28,1,47.0,0,0,0,39893.0,152.0,99,0
0,35,1,35.0,1,1,1,2630.0,160.0,208,0
1,24,1,41.0,1,0,0,27075.0,152.0,279,0
1,32,1,28.0,1,0,0,2630.0,152.0,24,0
1,24,1,11.0,1,0,0,32649.0,152.0,280,0
1,27,1,28.0,1,0,0,37644.0,152.0,12,0
0,23,1,35.0,1,0,0,2630.0,152.0,66,0
1,33,1,28.0,0,1,1,54543.0,26.0,136,1
1,49,1,28.0,0,2,1,35682.0,124.0,172,0
1,73,1,28.0,0,1,0,33049.0,124.0,250,0
0,23,1,48.0,0,0,1,2630.0,160.0,248,0
1,46,1,26.0,1,1,0,29935.0,22.0,217,0
0,26,1,18.0,1,0,0,49746.0,152.0,111,0
1,47,1,46.0,0,1,0,55147.0,124.0,232,0
0,25,1,15.0,1,0,0,28436.0,160.0,136,0
1,31,1,30.0,1,0,0,2630.0,152.0,234,0
1,23,1,26.0,1,0,0,54322.0,152.0,45,0
1,42,1,28.0,1,1,0,44045.0,26.0,212,0
0,24,1,29.0,1,0,0,17015.0,152.0,34,0
0,61,1,48.0,1,1,0,2630.0,15.0,65,0
0,20,1,46.0,1,0,1,45119.0,160.0,208,0
1,26,1,14.0,1,0,0,16405.0,152.0,271,0
1,75,1,46.0,1,1,0,39847.0,124.0,251,0
1,54,1,8.0,0,1,1,37171.0,124.0,16,0
0,26,1,8.0,1,0,0,20913.0,152.0,111,0
0,24,1,25.0,1,0,0,17493.0,152.0,50,0
1,22,1,13.0,1,0,0,35757.0,152.0,30,0
0,23,1,47.0,0,1,1,39457.0,124.0,118,0
0,34,1,28.0,1,1,0,56356.0,26.0,224,0
0,54,1,28.0,0,1,1,44680.0,124.0,267,0
1,68,1,1.0,1,1,0,2630.0,122.0,258,0
0,20,1,13.0,0,0,1,20292.0,160.0,81,0
1,24,1,5.0,1,0,0,20639.0,152.0,232,0
1,47,1,50.0,0,1,1,43710.0,8.0,22,0
1,41,1,28.0,0,1,1,34230.0,124.0,26,0
0,25,1,8.0,1,0,0,28766.0,152.0,86,0
1,45,1,28.0,0,1,1,49494.0,26.0,188,0
1,41,1,30.0,0,1,0,28813.0,124.0,139,0
0,21,1,3.0,0,1,1,2630.0,124.0,175,0
1,47,1,46.0,1,1,0,29808.0,11.0,95,0
1,26,1,41.0,1,0,0,33676.0,152.0,134,0
1,24,1,28.0,0,0,1,46387.0,26.0,90,0
1,30,1,37.0,1,0,0,36061.0,152.0,231,0
0,24,1,41.0,1,0,0,27133.0,152.0,201,0
0,54,1,28.0,1,1,1,80438.0,26.0,19,0
0,41,1,28.0,0,1,1,34963.0,26.0,195,0
1,22,1,28.0,1,0,1,44971.0,160.0,252,0
1,22,1,28.0,0,0,1,59356.0,152.0,231,0
0,20,1,2.0,1,0,1,34507.0,160.0,185,0
1,80,1,46.0,0,1,0,28516.0,26.0,249,0
1,60,1,28.0,1,1,0,27905.0,26.0,298,0
0,24,1,11.0,1,0,0,30054.0,152.0,221,0
0,69,1,9.0,0,2,1,2630.0,26.0,138,0
1,25,1,41.0,1,0,0,2630.0,152.0,236,0
1,61,1,37.0,0,1,1,44955.0,26.0,39,0
0,23,1,46.0,1,0,0,38852.0,152.0,158,0
0,29,1,18.0,1,0,0,30239.0,152.0,195,0
0,25,1,36.0,0,0,1,31359.0,152.0,288,0
1,34,1,38.0,0,1,0,37176.0,152.0,261,0
1,27,1,30.0,1,0,0,26747.0,152.0,224,0
1,24,1,3.0,1,0,0,26701.0,152.0,277,0
1,26,1,23.0,0,1,0,24087.0,26.0,146,0
1,21,1,43.0,0,0,1,20950.0,160.0,78,0
1,25,1,41.0,1,0,0,24980.0,152.0,217,0
1,55,1,28.0,1,1,0,55942.0,122.0,210,0
1,48,1,8.0,1,1,0,2630.0,124.0,188,0
1,52,1,28.0,1,1,0,26551.0,26.0,130,0
1,44,1,21.0,0,1,1,26024.0,124.0,254,1
0,22,1,45.0,1,0,0,27185.0,152.0,277,0
1,36,1,28.0,1,1,1,28615.0,157.0,197,0
1,30,1,28.0,1,1,0,34350.0,24.0,121,0
1,21,1,50.0,1,0,0,35818.0,152.0,266,0
1,59,1,29.0,0,0,0,2630.0,1.0,274,0
1,62,1,28.0,0,1,1,42921.0,26.0,99,0
1,61,1,28.0,1,1,1,22283.0,26.0,77,0
0,26,1,21.0,1,0,0,30989.0,152.0,17,0
0,27,1,15.0,1,0,1,24977.0,26.0,288,0
0,28,1,21.0,0,0,0,27382.0,152.0,149,0
0,23,1,47.0,0,0,0,31110.0,152.0,51,0
0,63,1,8.0,1,1,0,36738.0,152.0,94,0
1,28,1,45.0,0,0,1,22020.0,152.0,102,0
0,70,1,3.0,0,1,0,31638.0,124.0,14,0
1,46,1,21.0,1,1,0,32010.0,124.0,262,0
0,73,1,41.0,1,1,0,48740.0,26.0,130,0
0,41,1,50.0,1,1,0,33904.0,152.0,177,0
1,24,1,15.0,0,0,0,34874.0,152.0,106,0
1,49,1,8.0,0,2,1,66801.0,26.0,112,0
0,21,1,10.0,1,0,0,33757.0,152.0,237,0
0,28,1,41.0,1,0,0,35832.0,152.0,17,0
1,50,1,28.0,0,1,1,36370.0,124.0,252,0
0,43,1,20.0,1,1,0,2630.0,133.0,230,0
1,21,1,41.0,1,0,0,27325.0,160.0,43,0
1,73,1,28.0,0,1,1,55675.0,124.0,231,0
0,56,1,28.0,0,1,1,42357.0,122.0,259,0
0,24,1,37.0,1,0,0,31606.0,152.0,137,0
0,26,1,25.0,1,0,0,22299.0,152.0,71,0
1,33,1,28.0,0,1,1,45677.0,124.0,163,1
1,23,1,18.0,1,1,0,29124.0,26.0,146,0
1,66,1,41.0,1,1,0,27089.0,26.0,51,0
0,51,1,28.0,1,1,0,26033.0,124.0,88,0
0,39,1,41.0,0,1,1,29842.0,124.0,37,0
0,21,1,32.0,0,0,1,28845.0,152.0,34,0
0,22,1,29.0,1,0,0,69289.0,152.0,88,0
0,24,1,14.0,1,0,0,32162.0,152.0,262,0
0,30,1,30.0,1,0,0,34972.0,152.0,52,0
1,31,1,46.0,0,0,0,28311.0,152.0,104,0
0,25,1,36.0,0,0,1,29224.0,152.0,171,0
1,59,1,45.0,1,1,0,2630.0,26.0,45,0
1,38,1,8.0,0,1,1,2630.0,7.0,122,0
1,23,1,46.0,1,0,0,33060.0,152.0,93,0
1,27,1,46.0,1,0,0,24935.0,152.0,181,0
0,50,1,50.0,1,1,0,20460.0,26.0,260,0
0,27,1,50.0,1,0,0,29087.0,152.0,153,0
1,40,1,8.0,0,1,1,2630.0,157.0,102,0
1,24,1,6.0,1,0,0,36221.0,152.0,260,0
1,23,1,15.0,1,1,0,48406.0,124.0,30,0
1,25,1,28.0,1,0,0,24756.0,152.0,279,0
0,39,1,11.0,0,1,1,24779.0,124.0,95,0
0,51,1,3.0,0,1,1,40118.0,26.0,86,0
1,28,1,46.0,1,0,0,29018.0,152.0,248,0
1,63,1,28.0,1,1,0,2630.0,26.0,91,0
1,52,1,28.0,0,1,1,50224.0,26.0,136,0
1,26,1,46.0,1,0,0,25513.0,152.0,59,0
1,60,1,8.0,0,1,1,35523.0,26.0,160,0
1,22,1,28.0,0,1,1,2630.0,156.0,108,0
1,22,1,30.0,0,0,0,31463.0,152.0,174,0
1,34,1,5.0,0,1,1,25595.0,26.0,161,0
0,63,1,29.0,0,1,0,24589.0,26.0,282,0
1,32,1,28.0,1,0,0,30769.0,153.0,53,0
0,48,1,29.0,1,1,0,22843.0,124.0,57,0
0,23,1,41.0,1,0,0,20398.0,152.0,223,0
1,25,1,47.0,0,0,1,33523.0,152.0,232,0
0,39,1,15.0,0,1,1,2630.0,156.0,126,0
0,29,1,2.0,0,0,0,20020.0,152.0,258,0
0,28,1,6.0,1,0,0,2630.0,152.0,119,0
1,24,1,14.0,1,0,0,28352.0,152.0,169,0
1,26,1,41.0,1,0,0,26705.0,152.0,82,0
1,49,1,16.0,0,2,1,26338.0,26.0,257,0
0,22,1,11.0,0,0,1,35604.0,152.0,289,0
0,24,1,28.0,1,0,0,31615.0,152.0,89,0
0,33,1,15.0,1,0,0,34897.0,152.0,48,0
1,34,1,28.0,0,1,1,40052.0,124.0,82,0
1,22,1,28.0,1,0,0,42979.0,152.0,277,0
1,27,1,41.0,1,0,0,29454.0,152.0,235,0
1,59,1,43.0,1,1,1,32526.0,124.0,104,0
1,41,1,28.0,0,1,1,26141.0,157.0,119,0
1,24,1,13.0,0,0,1,23984.0,152.0,167,0
0,30,1,8.0,1,0,0,42159.0,152.0,187,0
0,24,1,41.0,1,0,0,38945.0,152.0,153,0
0,22,1,46.0,1,0,0,35798.0,160.0,171,0
0,56,1,6.0,1,1,0,31721.0,154.0,62,0
1,60,1,14.0,1,1,0,36002.0,26.0,257,0
0,24,1,8.0,1,0,0,33648.0,152.0,114,0
1,53,1,17.0,1,1,1,40186.0,26.0,41,0
1,57,1,28.0,0,1,1,37395.0,25.0,109,0
0,22,1,49.0,0,0,1,34968.0,152.0,187,0
1,42,1,28.0,0,1,1,24314.0,124.0,284,0
1,26,1,6.0,1,0,0,26421.0,152.0,173,0
1,64,1,45.0,1,1,0,25626.0,26.0,41,0
1,23,1,28.0,1,0,0,25604.0,152.0,238,0
0,24,1,2.0,1,0,0,28993.0,152.0,120,0
1,50,1,10.0,0,1,1,26691.0,26.0,165,0
1,40,1,41.0,0,1,1,24854.0,124.0,176,0
0,25,1,8.0,1,0,0,25396.0,160.0,73,0
1,40,1,28.0,0,1,1,2630.0,124.0,213,0
1,46,1,8.0,0,1,1,39019.0,124.0,120,0
0,28,1,37.0,1,0,0,36941.0,152.0,146,0
1,24,1,10.0,1,0,0,2630.0,152.0,164,0
0,32,1,29.0,1,0,0,39867.0,152.0,276,0
1,43,1,47.0,0,1,1,23278.0,26.0,125,0
1,30,1,15.0,1,0,0,27334.0,152.0,259,0
1,24,1,28.0,1,0,0,30010.0,152.0,274,0
0,24,1,50.0,1,0,0,35138.0,152.0,177,0
1,47,1,28.0,0,1,1,45155.0,124.0,196,0
1,25,1,10.0,1,0,0,24349.0,152.0,115,0
1,21,1,47.0,0,0,1,35205.0,152.0,148,0
0,79,1,26.0,1,1,0,27750.0,124.0,72,0
0,39,1,28.0,1,1,0,2630.0,26.0,194,0
0,51,1,28.0,1,1,0,2630.0,26.0,160,0
0,23,1,34.0,0,0,1,25809.0,151.0,106,0
1,43,1,46.0,0,1,1,20557.0,124.0,287,1
0,28,1,30.0,0,0,1,2630.0,152.0,88,0
1,21,1,8.0,0,0,1,52025.0,160.0,19,0
0,47,1,10.0,1,1,0,25735.0,152.0,81,0
0,34,1,28.0,0,1,1,32591.0,124.0,157,0
1,56,1,23.0,1,1,1,38103.0,124.0,250,0
1,47,1,14.0,0,1,1,2630.0,26.0,211,0
0,61,1,48.0,1,1,0,2630.0,124.0,196,0
1,35,1,28.0,0,1,1,2630.0,156.0,156,0
1,44,1,48.0,0,1,1,2630.0,124.0,273,0
0,24,1,18.0,1,0,0,24597.0,152.0,283,0
1,24,1,35.0,1,0,0,17319.0,152.0,124,0
0,20,1,46.0,1,0,0,25921.0,160.0,229,0
1,29,1,14.0,1,0,0,23125.0,152.0,199,0
0,23,1,29.0,1,0,0,29804.0,152.0,285,0
1,75,1,8.0,0,1,1,44427.0,124.0,25,0
0,57,1,15.0,1,1,0,35844.0,14.0,221,0
1,22,1,41.0,1,0,0,35857.0,153.0,39,0
1,65,1,28.0,0,1,0,45118.0,124.0,246,0
1,63,1,46.0,1,1,0,2630.0,119.0,286,0
1,49,1,28.0,0,1,1,32958.0,26.0,55,0
1,27,1,37.0,1,0,0,36605.0,152.0,237,0
0,37,1,28.0,0,1,0,47750.0,14.0,11,0
1,62,1,8.0,0,0,0,2630.0,1.0,132,0
0,28,1,46.0,0,0,0,24884.0,152.0,68,0
0,23,1,28.0,1,0,0,30468.0,152.0,51,0
0,67,1,24.0,1,1,0,25529.0,124.0,130,0
1,25,1,32.0,1,0,0,20704.0,152.0,298,0
0,21,1,3.0,0,0,1,26010.0,152.0,258,0
0,36,1,28.0,1,1,0,32515.0,124.0,242,0
1,20,1,30.0,1,0,1,26662.0,160.0,292,0
0,24,1,10.0,1,0,0,21216.0,152.0,16,0
1,53,1,23.0,1,1,0,2630.0,124.0,188,0
1,54,1,30.0,0,1,1,31996.0,156.0,179,0
1,41,1,28.0,0,1,1,26701.0,124.0,42,0
0,28,1,41.0,1,0,0,70447.0,152.0,96,0
0,34,1,26.0,0,1,1,2630.0,156.0,67,0
0,22,1,8.0,1,0,0,34624.0,152.0,150,0
0,22,1,43.0,1,0,0,2630.0,152.0,60,0
1,22,1,41.0,0,0,1,27897.0,152.0,231,0
1,23,1,28.0,0,0,0,38474.0,152.0,267,0
0,46,1,28.0,0,2,1,40312.0,122.0,11,0
0,26,1,35.0,1,0,0,44616.0,152.0,244,0
0,58,1,47.0,0,1,1,46785.0,124.0,143,0
0,64,1,28.0,0,1,1,45714.0,26.0,199,0
1,45,1,28.0,1,1,0,38816.0,26.0,296,0
0,23,1,10.0,1,0,0,25829.0,152.0,87,0
0,24,1,28.0,1,0,0,26303.0,152.0,219,0
1,52,1,36.0,1,1,0,36922.0,124.0,222,0
1,46,1,46.0,1,1,0,29815.0,124.0,81,0
1,52,1,7.0,0,1,1,2630.0,124.0,160,0
0,21,1,46.0,1,0,0,29030.0,160.0,30,0
0,48,1,35.0,0,1,1,32271.0,26.0,74,0
1,21,1,3.0,1,0,0,23772.0,160.0,116,0
0,46,1,39.0,1,1,0,45431.0,26.0,72,0
1,41,1,15.0,1,1,0,32457.0,124.0,289,0
0,25,1,36.0,1,0,0,38151.0,152.0,296,0
1,61,1,47.0,0,1,1,39447.0,16.0,162,0
1,27,1,48.0,0,0,1,2630.0,124.0,269,0
1,55,1,18.0,1,1,0,20601.0,26.0,85,0
1,22,1,8.0,1,0,0,45371.0,152.0,294,0
0,23,1,10.0,1,0,0,31409.0,152.0,134,0
1,50,1,2.0,1,1,1,37933.0,26.0,106,0
1,23,1,29.0,1,0,0,35136.0,152.0,240,0
0,30,1,32.0,1,0,0,2630.0,152.0,272,0
1,26,1,14.0,1,0,0,25395.0,152.0,98,0
0,22,1,10.0,1,0,1,22980.0,160.0,263,0
1,71,1,31.0,0,1,1,2630.0,124.0,269,0
0,66,1,34.0,0,1,1,39448.0,26.0,76,0
0,36,1,28.0,0,1,1,44692.0,124.0,213,0
1,61,1,6.0,1,1,0,29493.0,26.0,91,0
1,20,1,36.0,0,0,1,43076.0,160.0,211,0
1,38,1,13.0,0,1,1,29662.0,124.0,245,0
0,43,1,6.0,0,1,1,14088.0,26.0,255,0
1,26,1,11.0,1,0,0,52558.0,152.0,103,0
1,61,1,41.0,0,1,1,35868.0,124.0,150,0
1,24,1,36.0,0,0,0,30312.0,152.0,281,0
1,53,1,28.0,0,1,1,2630.0,26.0,10,0
1,60,1,24.0,1,1,0,24585.0,124.0,164,0
1,68,1,8.0,0,1,1,2630.0,156.0,192,0
0,59,1,36.0,0,0,1,45216.0,152.0,100,0
0,25,1,6.0,1,0,0,23592.0,152.0,74,0
0,28,1,28.0,1,0,0,29638.0,152.0,173,0
0,68,1,33.0,1,1,0,2630.0,26.0,136,0
0,23,1,45.0,0,0,1,32606.0,151.0,168,0
1,30,1,28.0,1,0,0,55869.0,152.0,165,0
1,43,1,0.0,0,1,1,2630.0,55.0,231,0
1,28,1,36.0,1,0,0,33204.0,152.0,24,0
0,48,1,15.0,0,1,0,40468.0,152.0,141,0
0,67,1,28.0,0,1,1,34987.0,26.0,240,0
1,31,1,18.0,1,0,0,2630.0,152.0,251,0
0,36,1,30.0,0,1,1,32198.0,154.0,257,0
1,21,1,41.0,1,0,0,34842.0,152.0,45,0
1,32,1,32.0,0,1,1,2630.0,156.0,284,0
1,40,1,15.0,0,1,1,2630.0,157.0,119,0
0,21,1,11.0,1,0,0,36079.0,160.0,249,0
0,39,1,25.0,1,1,1,35286.0,30.0,16,0
1,32,1,46.0,1,0,0,55710.0,152.0,13,0
0,23,1,33.0,1,0,0,30956.0,152.0,35,0
0,22,1,8.0,1,0,0,43096.0,152.0,87,0
1,44,1,46.0,0,2,1,31793.0,11.0,109,0
0,43,1,28.0,1,1,0,45179.0,124.0,62,0
1,35,1,0.0,1,1,0,2630.0,26.0,142,0
0,24,1,15.0,0,0,0,2630.0,152.0,142,0
1,51,1,28.0,1,1,0,2630.0,124.0,236,0
1,43,1,0.0,1,1,0,2630.0,26.0,139,0
1,31,1,36.0,1,0,0,31332.0,152.0,88,0
0,48,1,46.0,0,1,1,25955.0,26.0,129,0
0,24,1,15.0,1,0,0,33288.0,152.0,20,0
0,59,1,28.0,1,1,0,44871.0,26.0,216,0
0,40,1,28.0,0,2,1,2630.0,26.0,84,1
0,61,1,3.0,0,1,1,2630.0,26.0,271,1
0,26,1,28.0,1,0,1,35152.0,152.0,109,0
0,46,1,36.0,0,1,1,29481.0,124.0,109,0
0,25,1,30.0,1,0,0,32642.0,152.0,205,0
0,42,1,28.0,1,1,0,95284.0,26.0,210,0
0,23,1,45.0,0,0,1,43152.0,152.0,194,0
1,43,1,46.0,0,1,1,2630.0,26.0,251,0
0,23,1,41.0,0,1,1,43246.0,124.0,226,0
1,29,1,28.0,1,0,0,37155.0,152.0,295,0
1,42,1,28.0,0,1,1,29421.0,26.0,160,0
1,50,1,48.0,1,1,0,2630.0,26.0,57,0
1,58,1,35.0,0,1,0,2630.0,26.0,22,0
0,22,1,35.0,1,0,0,21088.0,152.0,127,0
1,38,1,28.0,1,1,0,23360.0,124.0,89,0
1,37,1,15.0,0,1,1,21723.0,124.0,294,0
0,49,1,0.0,1,1,0,2630.0,26.0,121,0
1,38,1,31.0,1,1,0,2630.0,9.0,293,0
1,24,1,27.0,1,0,0,31233.0,152.0,144,0
1,33,1,10.0,1,1,1,2630.0,156.0,99,0
1,44,1,28.0,0,1,1,46188.0,26.0,186,0
0,25,1,15.0,1,0,0,30580.0,151.0,52,0
1,31,1,10.0,1,0,0,26464.0,152.0,33,0
0,43,1,19.0,0,2,1,31310.0,154.0,267,0
1,40,1,40.0,0,1,1,28039.0,37.0,262,0
1,21,1,46.0,0,0,1,25971.0,160.0,146,0
1,23,1,9.0,0,0,1,2630.0,152.0,76,0
1,70,1,30.0,1,1,0,29925.0,152.0,141,0
1,59,1,28.0,0,1,1,29094.0,26.0,200,0
0,23,1,3.0,1,0,0,34674.0,152.0,202,0
1,73,1,48.0,0,1,1,2630.0,124.0,253,0
1,25,1,6.0,1,0,0,48433.0,152.0,63,0
1,30,1,28.0,0,0,1,32146.0,124.0,76,0
0,30,1,21.0,1,0,0,18731.0,152.0,150,0
0,43,1,48.0,0,1,1,2630.0,26.0,299,0
0,41,1,3.0,0,1,0,2630.0,26.0,170,0
1,25,1,9.0,1,0,0,25183.0,152.0,87,0
1,35,1,28.0,0,2,1,46253.0,158.0,292,0
0,23,1,45.0,0,0,0,27766.0,151.0,59,0
1,29,1,28.0,1,0,0,52093.0,26.0,53,0
0,44,1,47.0,1,1,0,31377.0,124.0,87,0
0,54,1,28.0,1,1,0,40692.0,26.0,247,0
0,48,1,28.0,0,1,1,37158.0,124.0,37,0
0,22,1,36.0,1,0,0,2630.0,152.0,223,0
1,40,1,28.0,1,1,1,34029.0,26.0,21,0
0,25,1,3.0,1,0,0,39382.0,152.0,36,0
0,23,1,11.0,1,0,0,31935.0,152.0,82,0
0,42,1,28.0,1,1,0,30960.0,122.0,75,0
0,41,1,45.0,0,1,1,32559.0,122.0,238,0
0,22,1,3.0,1,0,0,23612.0,152.0,298,0
0,25,1,29.0,1,0,0,65992.0,152.0,86,0
1,52,1,28.0,0,1,0,65403.0,26.0,36,0
0,38,1,11.0,1,1,0,24726.0,152.0,191,0
0,22,1,26.0,0,0,0,34877.0,152.0,158,0
1,51,1,28.0,1,1,0,2630.0,26.0,72,0
0,50,1,28.0,0,1,1,47264.0,156.0,45,0
0,41,1,28.0,0,1,1,50664.0,124.0,217,0
1,23,1,41.0,0,0,1,2630.0,156.0,31,0
0,27,1,28.0,1,0,0,2630.0,152.0,151,0
1,59,1,28.0,1,1,0,73056.0,26.0,177,0
1,22,1,8.0,1,0,0,38021.0,152.0,52,0
1,66,1,31.0,1,1,1,2630.0,9.0,221,0
1,21,1,37.0,0,0,1,28587.0,152.0,163,0
0,25,1,29.0,0,0,1,32163.0,152.0,201,0
1,46,1,14.0,0,1,1,37907.0,26.0,226,0
1,62,1,47.0,0,2,1,33880.0,154.0,205,0
1,22,1,3.0,0,0,1,19975.0,152.0,198,0
0,23,1,10.0,1,0,0,26574.0,152.0,87,0
0,23,1,17.0,1,0,0,29361.0,152.0,86,0
1,24,1,8.0,1,0,0,42963.0,152.0,158,0
1,44,1,28.0,1,1,0,53342.0,124.0,80,0
0,62,1,18.0,0,1,1,2630.0,156.0,28,0
0,71,1,8.0,1,1,0,44028.0,26.0,137,0
0,48,1,46.0,1,1,0,25250.0,124.0,243,0
1,69,1,46.0,0,1,1,32075.0,26.0,57,0
1,22,1,8.0,0,0,1,54682.0,152.0,67,0
1,56,1,28.0,0,1,1,52218.0,124.0,72,0
1,49,1,28.0,0,1,1,51939.0,26.0,56,0
0,79,1,3.0,0,2,1,38789.0,124.0,105,0
1,36,1,14.0,0,1,1,2630.0,157.0,250,0
1,23,1,29.0,1,0,0,26606.0,152.0,254,0
0,24,1,37.0,0,0,1,34221.0,152.0,256,0
1,77,1,28.0,0,1,1,48880.0,26.0,294,0
0,26,1,28.0,0,0,1,42064.0,152.0,33,0
0,30,1,28.0,0,1,0,49135.0,124.0,145,0
0,27,1,10.0,1,0,0,13343.0,152.0,257,0
1,32,1,43.0,1,0,0,2630.0,160.0,102,0
1,59,1,28.0,1,1,0,47202.0,26.0,203,0
0,68,1,28.0,0,1,1,32770.0,26.0,63,0
1,55,1,8.0,0,1,1,39950.0,154.0,140,0
0,70,1,28.0,0,1,0,43986.0,26.0,280,0
0,47,1,40.0,0,2,1,30355.0,26.0,237,0
0,55,1,28.0,0,1,1,46314.0,26.0,114,0
1,44,1,28.0,0,1,0,35188.0,124.0,152,0
0,26,1,14.0,1,0,0,54004.0,152.0,104,0
1,39,1,15.0,1,1,0,27195.0,152.0,228,0
1,31,1,46.0,0,0,1,2630.0,156.0,54,0
0,23,1,11.0,1,0,0,25765.0,152.0,265,0
0,55,1,28.0,1,1,0,40998.0,26.0,204,0
1,50,1,8.0,1,1,0,28465.0,124.0,52,0
1,58,1,8.0,0,2,1,32077.0,157.0,273,0
